Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,251.0,278.3816157224613,2.0,45.464878381450326,13.0,171.66248514459264,69.0,255.21526853084777,109.0,392.32624266637873,40.0,224.59292532285232,18.0,323.56642099586554,0.0,0.0
1002,508.0,205.83968816097635,9.0,79.41410041471808,15.0,77.22405271828666,139.0,180.86241444817446,214.0,270.67364852900255,99.0,215.3578420709158,32.0,226.13242880361813,0.0,0.0
1003,548.0,253.08271371172586,2.0,21.233676611105214,29.0,162.75676282411044,135.0,256.39564697168254,267.0,368.2606236983297,104.0,218.31769422927556,11.0,66.66666666666667,0.0,0.0
1004,177.0,220.709262307347,0.0,0.0,6.0,82.88437629506838,47.0,244.25735370543603,76.0,283.17001378590857,39.0,223.47008938803575,9.0,154.87867836861125,0.0,0.0
1051,346.0,259.7734115156202,3.0,55.85552038726494,18.0,155.2661088587941,79.0,282.50607924474326,149.0,329.8649546158955,76.0,228.9570404289932,21.0,212.0997879002121,0.0,0.0
1053,360.0,181.80073629298198,2.0,21.02828304068973,15.0,79.55027577428935,83.0,209.08380985968714,178.0,247.3974620912035,67.0,154.00882677454948,15.0,103.4340091021928,0.0,0.0
1054,367.0,221.1496164530494,7.0,101.67029774872913,16.0,114.42465851390975,80.0,223.05247309429544,159.0,279.36396380567516,83.0,206.3034400477232,21.0,173.9850869925435,1.0,60.258751077125176
1055,602.0,300.190985294631,5.0,68.31534362617845,38.0,235.8490566037736,98.0,268.86883042058764,269.0,386.3443778993781,140.0,257.88387857353376,52.0,310.55900621118013,0.0,0.0
1056,676.0,213.85434494452758,5.0,33.273441139282625,26.0,87.55682774877926,148.0,225.30751431007187,339.0,294.67754974313505,128.0,186.9104290178441,28.0,126.29679747406405,2.0,63.27051625577739
1057,334.0,259.5464930140031,2.0,37.53753753753754,14.0,123.58757062146893,74.0,314.92041875904334,144.0,318.5629272393425,79.0,239.5754359363154,21.0,202.82016611937416,0.0,0.0
