Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,8.0,8.872720819839405,0.0,0.0,0.0,0.0,3.0,11.096316023080337,0.0,0.0,3.0,16.844469399213924,2.0,35.951824555096174,0.0,0.0
1002,23.0,9.319513440359167,1.0,8.823788934968675,0.0,0.0,1.0,1.301168449267442,9.0,11.383471199817864,5.0,10.876658690450293,7.0,49.46646880079146,0.0,0.0
1003,24.0,11.08391446912668,0.0,0.0,0.0,0.0,2.0,3.798454029210111,6.0,8.275519633670331,9.0,18.89287738522577,7.0,42.42424242424242,0.0,0.0
1004,11.0,13.716394832659983,0.0,0.0,0.0,0.0,1.0,5.196964972456086,0.0,0.0,7.0,40.110016044006414,3.0,51.62622612287042,0.0,0.0
1051,9.0,6.757111860232895,1.0,18.618506795754982,0.0,0.0,0.0,0.0,1.0,2.213858755811379,3.0,9.037777911670783,4.0,40.3999596000404,0.0,0.0
1053,14.0,7.0700286336159675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.389873382534851,6.0,13.791835233541743,7.0,48.26920424768998,0.0,0.0
1054,20.0,12.051750215425034,0.0,0.0,0.0,0.0,1.0,2.7881559136786933,4.0,7.028024246683651,9.0,22.370252535295286,6.0,49.71002485501243,0.0,0.0
1055,18.0,8.975810191533816,1.0,13.663068725235687,1.0,6.206554121151936,0.0,0.0,6.0,8.617346718945237,2.0,3.684055408193339,8.0,47.778308647873864,0.0,0.0
1056,22.0,6.959756788135513,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7385106179535992,11.0,16.062614993720977,9.0,40.59539918809202,0.0,0.0
1057,16.0,12.433364934802542,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.636727650819636,4.0,12.130401819560273,9.0,86.92292833687463,0.0,0.0
1058,34.0,12.404322541572721,1.0,8.285004142502071,0.0,0.0,3.0,5.49098563192093,4.0,4.089059720717221,9.0,13.900687311761526,17.0,87.69667268506578,0.0,0.0
1059,26.0,12.925291813319015,1.0,10.802635843145728,1.0,5.366246310705661,0.0,0.0,2.0,2.858490431203281,10.0,20.833333333333332,12.0,83.32176086654631,0.0,0.0
1060,23.0,8.298006674483629,0.0,0.0,1.0,3.8458580109222362,1.0,1.722415515518963,3.0,2.960536054394916,10.0,16.46713982248423,8.0,43.73974849644615,0.0,0.0
